gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,average_score,target,average score,score variance,strongest subject,weakest subject,parent_education_level,is_test_prepared,is_lunch_free,study_hours_per_week,attendance_rate,internet_access,school_support,past_failures,risk_factor,final_prediction_score
female,group E,bachelor's degree,standard,completed,71,70,70,70.33333333333333,Pass,70.33333333333333,0.3333333333333333,math score,reading score,5,1,0,20.35651936039487,93.99136227117062,1,0,0,0.0,0.7923333333333332
female,group B,high school,free/reduced,none,64,73,71,69.33333333333333,Pass,69.33333333333333,22.333333333333332,reading score,math score,2,0,1,3.1587859502629025,82.551010593438,0,0,0,1.8489797881312402,0.6823671911422965
male,group D,bachelor's degree,free/reduced,none,55,46,44,48.333333333333336,Fail,48.333333333333336,34.333333333333336,math score,writing score,5,0,1,8.476525938171317,84.4656089910354,1,0,1,1.3106878201792922,0.5653436395968532
female,group E,associate's degree,standard,none,51,51,54,52.0,Fail,52.0,3.0,writing score,math score,4,0,0,5.199683643356911,82.55701628313882,1,0,1,1.8488596743372236,0.5610405467160422
female,group C,associate's degree,standard,completed,62,76,80,72.66666666666667,Pass,72.66666666666667,89.33333333333334,writing score,math score,4,1,0,21.75400679295965,92.04286119078144,1,0,0,0.0,0.8086666666666666
female,group E,associate's degree,standard,completed,93,100,95,96.0,Pass,96.0,13.0,reading score,math score,4,1,0,17.022401474291215,94.177029348061,0,0,0,0.0,0.972
male,group C,high school,free/reduced,none,54,72,59,61.66666666666666,Pass,61.666666666666664,86.33333333333333,reading score,math score,2,0,1,6.812398822672538,82.95155763709786,1,0,1,2.8409688472580426,0.5734585541903641
female,group D,some college,free/reduced,none,69,65,74,69.33333333333333,Pass,69.33333333333333,20.333333333333332,writing score,reading score,3,0,1,5.404219167680763,82.60740858142762,1,1,0,0.8478518283714476,0.7381180892958314
male,group D,high school,free/reduced,none,44,51,48,47.66666666666666,Fail,47.666666666666664,12.333333333333334,reading score,math score,2,0,1,5.36853671386265,81.7143846679861,0,0,2,3.865712306640278,0.41839255410459303
female,group E,some college,standard,completed,86,85,91,87.33333333333333,Pass,87.33333333333333,10.333333333333332,writing score,reading score,3,1,0,19.101647874487742,92.53227485354833,1,0,0,0.1493545029290334,0.9030160671932823
female,group E,associate's degree,standard,none,85,92,85,87.33333333333333,Pass,87.33333333333333,16.333333333333332,reading score,math score,4,0,0,5.882278059814675,84.08217534921943,1,1,0,0.31835649301561153,0.8936046701333877
female,group A,master's degree,free/reduced,none,50,67,73,63.333333333333336,Pass,63.333333333333336,142.33333333333331,writing score,math score,6,0,1,10.459049545052032,85.64398930054575,1,0,2,1.787120213989085,0.643812032317892
male,group D,some high school,standard,completed,88,74,75,79.0,Pass,79.0,61.0,math score,reading score,1,1,0,15.999182784384718,91.37991462672701,1,1,1,1.6724017074654598,0.7598671528392075
female,group E,associate's degree,standard,none,59,62,69,63.333333333333336,Pass,63.333333333333336,26.333333333333336,writing score,math score,4,0,0,8.331542721263919,84.02208316689396,1,0,0,0.8195583366621207,0.6976936996454546
female,group E,some high school,free/reduced,none,32,34,38,34.666666666666664,Fail,34.666666666666664,9.333333333333332,writing score,math score,1,0,1,7.241232191495262,81.00775783818857,1,0,1,3.3798448432362287,0.35444958233388635
male,group B,high school,free/reduced,none,36,29,27,30.666666666666668,Fail,30.666666666666668,22.333333333333336,math score,writing score,2,0,1,2.657090997834309,81.2767431894411,1,1,0,1.374465136211178,0.43812533638269413
female,group B,some high school,free/reduced,completed,63,78,79,73.33333333333333,Pass,73.33333333333333,80.33333333333334,writing score,math score,1,1,1,16.317447607880112,91.48273954091039,1,0,0,1.1703452091817923,0.7481590507399004
male,group D,associate's degree,standard,completed,67,54,63,61.333333333333336,Pass,61.333333333333336,44.333333333333336,math score,reading score,4,1,0,21.24740930949884,92.99989156347532,1,0,3,2.6400021687304935,0.5823166701793849
female,group D,some high school,standard,completed,65,78,82,75.0,Pass,75.0,79.0,writing score,math score,1,1,0,12.005717403413957,90.57336406745961,1,1,1,1.6885327186508077,0.7309688477295153
male,group D,master's degree,standard,none,85,84,89,86.0,Pass,86.0,7.0,writing score,reading score,6,0,0,13.045350968230965,86.97887749385126,1,0,1,0.7604224501229748,0.8596535305430493
female,group C,master's degree,standard,none,73,78,74,75.0,Pass,75.0,7.0,reading score,math score,6,0,0,9.574305197333926,86.57219822094123,1,0,0,0.0,0.825
female,group A,high school,free/reduced,completed,34,48,41,41.0,Fail,41.0,49.0,reading score,math score,2,1,1,15.660781355217518,91.83029130798549,1,0,0,0.6633941738402902,0.5500568493658967
female,group D,bachelor's degree,free/reduced,completed,93,100,100,97.66666666666669,Pass,97.66666666666667,16.333333333333332,reading score,math score,5,1,1,23.31051794128284,94.6109611694034,1,1,0,0.0,0.9836666666666667
female,group D,some high school,free/reduced,none,67,84,84,78.33333333333333,Pass,78.33333333333333,96.33333333333334,reading score,math score,1,0,1,1.9291752313262065,81.28506392104643,1,1,0,1.8742987215790716,0.7439572282437028
male,group D,some college,standard,none,88,77,77,80.66666666666667,Pass,80.66666666666667,40.33333333333333,math score,reading score,3,0,0,7.922154556237182,82.08713792029894,0,0,1,2.3582572415940213,0.7333398387479957
male,group B,high school,standard,none,57,48,51,52.0,Fail,52.0,21.0,math score,reading score,2,0,0,3.0129294430462465,82.64050663788979,1,0,0,1.8471898672422042,0.5611335350742066
female,group D,some college,standard,completed,79,84,91,84.66666666666667,Pass,84.66666666666667,36.33333333333333,writing score,math score,3,1,0,15.172286589649376,93.44624134168505,1,1,1,0.6310751731662989,0.8575232992645012
female,group C,bachelor's degree,free/reduced,none,67,75,72,71.33333333333333,Pass,71.33333333333333,16.333333333333332,reading score,math score,5,0,1,6.065174626006549,84.59484886889763,0,0,0,0.30810302262204736,0.7821756662563699
male,group E,bachelor's degree,standard,completed,70,64,70,68.0,Pass,68.0,12.0,math score,reading score,5,1,0,25.44101640038276,94.79014308291934,1,0,0,0.0,0.776
male,group D,bachelor's degree,free/reduced,none,50,42,48,46.66666666666666,Fail,46.666666666666664,17.333333333333336,math score,reading score,5,0,1,13.295952411696506,83.78323603593049,1,1,0,0.0,0.6266666666666666
female,group A,some college,standard,none,69,84,82,78.33333333333333,Pass,78.33333333333333,66.33333333333334,reading score,math score,3,0,0,10.205403837498569,83.75634299809093,1,1,0,0.8248731400381815,0.8023977284273538
female,group C,bachelor's degree,standard,completed,52,61,66,59.66666666666666,Fail,59.666666666666664,50.333333333333336,writing score,math score,5,1,0,20.86293884530793,95.06437371152634,1,1,0,0.0,0.7176666666666667
female,group C,bachelor's degree,free/reduced,completed,47,62,66,58.333333333333336,Fail,58.333333333333336,100.33333333333333,writing score,math score,5,1,1,24.664939596811713,94.10427271374922,1,0,3,2.1179145457250153,0.5903907297075829
female,group B,associate's degree,free/reduced,none,46,61,55,54.0,Fail,54.0,57.0,reading score,math score,4,0,1,5.083392270484726,84.3842004630438,0,0,0,0.8123159907391241,0.632763678681943
female,group E,some college,standard,none,68,70,66,68.0,Pass,68.0,4.0,reading score,writing score,3,0,0,7.534598133695379,84.48720335615397,1,0,2,3.3102559328769203,0.5916581887691598
male,group E,bachelor's degree,standard,completed,100,100,100,100.0,Pass,100.0,0.0,math score,math score,5,1,0,18.570769694163264,94.67631139828276,0,0,0,0.0,1.0
female,group C,high school,standard,none,44,61,52,52.333333333333336,Fail,52.333333333333336,72.33333333333333,reading score,math score,2,0,0,5.047807206506791,82.84138280155724,0,0,3,4.843172343968855,0.3966263438757517
female,group C,associate's degree,standard,completed,57,77,80,71.33333333333333,Pass,71.33333333333333,156.33333333333334,writing score,math score,4,1,0,16.86891267326831,93.38006735969826,0,1,0,0.0,0.7993333333333332
male,group B,some college,standard,completed,91,96,91,92.66666666666669,Pass,92.66666666666667,8.333333333333332,reading score,math score,3,1,0,17.47591590111394,91.66419812077496,1,0,2,2.166716037584501,0.8280064014514312
male,group D,high school,free/reduced,none,69,70,67,68.66666666666667,Pass,68.66666666666667,2.3333333333333335,reading score,writing score,2,0,1,2.301867802015482,81.40848421273685,1,1,0,1.371830315745263,0.7042720644867452
female,group C,high school,free/reduced,none,35,53,46,44.66666666666666,Fail,44.666666666666664,82.33333333333333,reading score,math score,2,0,1,6.492915568994816,81.83739028665536,0,0,1,2.8632521942668925,0.4532176372850882
male,group D,high school,standard,none,72,66,66,68.0,Pass,68.0,12.0,math score,reading score,2,0,0,3.7325596781435117,81.43926985718913,0,0,2,3.8712146028562175,0.5604194751027649
female,group B,associate's degree,free/reduced,none,54,65,65,61.333333333333336,Pass,61.333333333333336,40.333333333333336,reading score,math score,4,0,1,8.4143055511138,82.00090815287302,1,0,0,0.8599818369425396,0.6814425923567482
male,group D,high school,free/reduced,none,74,70,69,71.0,Pass,71.0,7.0,math score,writing score,2,0,1,7.165835154198346,82.83000307549506,0,0,0,1.8433999384900988,0.6943445889458
male,group E,some high school,standard,completed,74,64,60,66.0,Pass,66.0,52.0,math score,writing score,1,1,0,10.246174291065916,91.34387941123093,0,0,0,1.1731224117753813,0.6966710603145965
male,group E,associate's degree,free/reduced,none,64,56,52,57.333333333333336,Fail,57.333333333333336,37.333333333333336,math score,writing score,4,0,1,2.8231959113853824,84.96916892594778,0,1,2,2.300616621481044,0.5732164011228955
female,group D,high school,free/reduced,completed,65,61,71,65.66666666666667,Pass,65.66666666666667,25.333333333333332,writing score,reading score,2,1,1,15.683132711419457,91.33562919129206,1,1,0,0.17328741617415888,0.7500166224378222
male,group E,associate's degree,free/reduced,completed,46,43,44,44.333333333333336,Fail,44.333333333333336,2.333333333333333,math score,reading score,4,1,1,24.911085386028006,92.48145430483994,1,0,0,0.0,0.6103333333333334
female,group C,some high school,free/reduced,none,48,56,51,51.66666666666666,Fail,51.666666666666664,16.333333333333336,reading score,math score,1,0,1,5.4646234127255155,80.56760474947238,1,0,0,2.3886479050105525,0.5286474409236857
male,group C,some college,free/reduced,completed,67,74,70,70.33333333333333,Pass,70.33333333333333,12.333333333333332,reading score,math score,3,1,1,14.414431147431873,93.67208756631877,1,1,0,0.0,0.7923333333333332
male,group D,some college,free/reduced,none,62,57,62,60.333333333333336,Pass,60.333333333333336,8.333333333333332,math score,reading score,3,0,1,6.789509308830912,84.28642388206366,1,0,1,2.3142715223587267,0.5934559858525928
male,group D,associate's degree,free/reduced,completed,61,71,73,68.33333333333333,Pass,68.33333333333333,41.33333333333333,writing score,math score,4,1,1,13.28411045737908,93.72214328365214,1,0,0,0.0,0.7783333333333332
male,group C,bachelor's degree,free/reduced,completed,70,75,74,73.0,Pass,73.0,7.0,reading score,math score,5,1,1,15.792817759237249,93.09570335998023,1,0,1,0.13808593280039538,0.8033102589424854
male,group C,associate's degree,standard,completed,98,87,90,91.66666666666669,Pass,91.66666666666667,32.333333333333336,math score,reading score,4,1,0,25.04476238667053,94.04957128292843,1,1,2,1.1190085743414315,0.8793512229185867
male,group D,some college,free/reduced,none,70,63,58,63.66666666666666,Pass,63.666666666666664,36.333333333333336,math score,writing score,3,0,1,5.718215183158252,82.5464957223759,1,0,0,1.3490700855524822,0.6705395381029382
male,group A,associate's degree,standard,none,67,57,53,59.0,Fail,59.0,52.0,math score,writing score,4,0,0,7.903498697019917,83.49929969739999,0,0,1,1.8300140060520003,0.6110900258789825
female,group E,high school,free/reduced,none,57,58,57,57.333333333333336,Fail,57.333333333333336,0.33333333333333337,reading score,math score,2,0,1,5.238144516405086,82.24266124831142,1,1,0,1.3551467750337716,0.6258678055738984
male,group D,some college,standard,completed,85,81,85,83.66666666666667,Pass,83.66666666666667,5.333333333333334,math score,reading score,3,1,0,16.976796752425983,93.65615433978661,1,0,1,1.1268769132042677,0.8229130502012002
male,group D,some high school,standard,completed,77,68,69,71.33333333333333,Pass,71.33333333333333,24.333333333333332,math score,reading score,1,1,0,12.02836320920112,90.61060359887315,1,0,0,1.187787928022537,0.7331876991438022
male,group C,master's degree,free/reduced,completed,72,66,72,70.0,Pass,70.0,12.0,math score,reading score,6,1,1,20.360113331749965,93.21354138483886,1,0,1,0.0,0.7899999999999999
female,group D,master's degree,standard,none,78,91,96,88.33333333333333,Pass,88.33333333333333,86.33333333333334,writing score,math score,6,0,0,9.358558918506429,88.9659818161143,1,1,0,0.0,0.9183333333333332
male,group C,high school,standard,none,81,66,64,70.33333333333333,Pass,70.33333333333333,86.33333333333334,math score,writing score,2,0,0,5.909606736445931,81.4654566978311,0,0,0,1.870690866043378,0.6881581428066836
male,group A,some high school,free/reduced,completed,61,62,61,61.333333333333336,Pass,61.333333333333336,0.33333333333333337,reading score,math score,1,1,1,12.939549028694717,90.55383052490846,1,1,0,0.6889233895018307,0.6909685095870062
female,group B,high school,standard,none,58,68,61,62.333333333333336,Pass,62.333333333333336,26.333333333333336,reading score,math score,2,0,0,5.945628918077611,81.37975065819184,1,0,0,1.8724049868361632,0.6320626867035855
female,group C,associate's degree,standard,none,54,61,58,57.66666666666666,Fail,57.666666666666664,12.333333333333334,reading score,math score,4,0,0,6.113087938097065,82.15583138539385,1,0,1,1.856883372292123,0.6002603890151169
male,group B,high school,standard,none,82,82,80,81.33333333333333,Pass,81.33333333333333,1.3333333333333335,math score,writing score,2,0,0,5.4623098435360875,81.78362178923435,1,1,0,1.364327564215313,0.793356545012609
female,group D,some college,free/reduced,none,49,58,60,55.66666666666666,Fail,55.666666666666664,34.333333333333336,writing score,math score,3,0,1,3.4649698085718095,83.90720535335397,1,0,1,2.3218558929329207,0.5603669601185178
male,group B,some high school,free/reduced,completed,49,50,52,50.333333333333336,Fail,50.333333333333336,2.333333333333333,writing score,math score,1,1,1,13.784956934513104,90.84124444975772,1,0,0,1.1831751110048456,0.5864445780864462
female,group E,high school,free/reduced,completed,57,75,73,68.33333333333333,Pass,68.33333333333333,97.33333333333334,reading score,math score,2,1,1,13.804811931341757,91.88836681375673,1,0,1,1.6622326637248652,0.6857667807369606
male,group E,high school,standard,none,94,73,71,79.33333333333333,Pass,79.33333333333333,162.33333333333334,math score,writing score,2,0,0,4.432962048339935,82.35117354713488,0,0,0,1.8529765290573024,0.7521446202969388
female,group D,some college,standard,completed,75,77,83,78.33333333333333,Pass,78.33333333333333,17.333333333333332,writing score,math score,3,1,0,19.874400396864097,93.02668221020964,1,0,0,0.13946635579580716,0.8405667191637698
female,group E,some high school,free/reduced,none,74,74,72,73.33333333333333,Pass,73.33333333333333,1.3333333333333335,math score,writing score,1,0,1,3.5138048315347716,81.36144568602133,1,0,0,2.3727710862795734,0.6811982572092335
